日期	时间	模式	左前	右前	左后	右后	经度	纬度	速度	航向	差分	俯仰角	侧倾角	纵向加速度	实际转向角	转向角命令	转向角速度命令
20180902_23:54:11	1535903651.107500	1	6.188	6.131	6.131	6.131	117.399954	39.561131	6.207	120.384	4	-0.510	0.427	0.06076	6.00000	0.000000	0.000000
20180902_23:54:11	1535903651.123099	1	6.131	6.131	6.131	6.131	117.399954	39.561131	6.207	120.384	4	-0.510	0.427	0.06076	6.00000	0.000000	0.000000
20180902_23:54:11	1535903651.138700	1	6.131	6.131	6.131	6.131	117.399954	39.561131	6.207	120.384	4	-0.510	0.427	0.06076	6.00000	0.000000	0.000000
20180902_23:54:11	1535903651.154299	1	6.188	6.131	6.131	6.131	117.399954	39.561131	6.207	120.384	4	-0.510	0.427	0.06076	6.00000	0.000000	0.000000
20180902_23:54:11	1535903651.169899	1	6.188	6.131	6.131	6.131	117.399953	39.561132	6.216	120.380	4	-0.511	0.423	0.03822	6.00000	0.000000	0.000000
20180902_23:54:11	1535903651.185499	1	6.188	6.131	6.131	6.131	117.399953	39.561132	6.216	120.380	4	-0.511	0.423	0.03822	7.00000	0.000000	0.000000
20180902_23:54:11	1535903651.201100	1	6.188	6.131	6.131	6.131	117.399953	39.561132	6.216	120.380	4	-0.511	0.423	0.03822	7.00000	0.000000	0.000000
20180902_23:54:11	1535903651.216699	1	6.188	6.131	6.131	6.131	117.399953	39.561132	6.216	120.380	4	-0.511	0.423	0.03822	7.00000	0.000000	0.000000
20180902_23:54:11	1535903651.232300	1	6.188	6.131	6.131	6.131	117.399953	39.561133	6.221	120.373	4	-0.513	0.413	-0.04900	7.00000	0.000000	0.000000
20180902_23:54:11	1535903651.247899	1	6.188	6.131	6.131	6.131	117.399953	39.561133	6.221	120.373	4	-0.513	0.413	-0.04900	7.00000	0.000000	0.000000
20180902_23:54:11	1535903651.263499	1	6.188	6.131	6.131	6.131	117.399953	39.561133	6.221	120.373	4	-0.513	0.413	-0.04900	7.00000	0.000000	0.000000
20180902_23:54:11	1535903651.279099	1	6.188	6.131	6.131	6.131	117.399953	39.561133	6.221	120.373	4	-0.513	0.413	-0.04900	8.00000	0.000000	0.000000
20180902_23:54:11	1535903651.294699	1	6.188	6.131	6.131	6.131	117.399952	39.561133	6.221	120.367	4	-0.517	0.400	-0.14112	8.00000	0.000000	0.000000
20180902_23:54:11	1535903651.310299	1	6.188	6.131	6.131	6.131	117.399952	39.561133	6.221	120.367	4	-0.517	0.400	-0.14112	8.00000	0.000000	0.000000
20180902_23:54:11	1535903651.325900	1	6.188	6.131	6.131	6.131	117.399952	39.561133	6.221	120.367	4	-0.517	0.400	-0.14112	8.00000	0.000000	0.000000
20180902_23:54:11	1535903651.341499	1	6.131	6.131	6.131	6.131	117.399952	39.561133	6.221	120.367	4	-0.517	0.400	-0.14112	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.357100	1	6.131	6.131	6.131	6.131	117.399952	39.561134	6.211	120.360	4	-0.523	0.392	-0.26950	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.372699	1	6.131	6.131	6.131	6.131	117.399952	39.561134	6.211	120.360	4	-0.523	0.392	-0.26950	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.388299	1	6.131	6.131	6.131	6.131	117.399952	39.561134	6.211	120.360	4	-0.523	0.392	-0.26950	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.403899	1	6.131	6.131	6.131	6.131	117.399952	39.561134	6.211	120.360	4	-0.523	0.392	-0.26950	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.419500	1	6.131	6.131	6.131	6.131	117.399951	39.561135	6.208	120.352	4	-0.531	0.391	-0.28322	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.435099	1	6.131	6.131	6.131	6.131	117.399951	39.561135	6.208	120.352	4	-0.531	0.391	-0.28322	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.450700	1	6.131	6.131	6.131	6.131	117.399951	39.561135	6.208	120.352	4	-0.531	0.391	-0.28322	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.466299	1	6.131	6.075	6.131	6.131	117.399951	39.561135	6.208	120.352	4	-0.531	0.391	-0.28322	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.481899	1	6.131	6.075	6.131	6.131	117.399950	39.561136	6.193	120.341	4	-0.533	0.394	-0.10682	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.497499	1	6.131	6.075	6.131	6.075	117.399950	39.561136	6.193	120.341	4	-0.533	0.394	-0.10682	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.513099	1	6.131	6.075	6.131	6.075	117.399950	39.561136	6.193	120.341	4	-0.533	0.394	-0.10682	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.528699	1	6.131	6.075	6.131	6.075	117.399950	39.561136	6.193	120.341	4	-0.533	0.394	-0.10682	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.544300	1	6.131	6.075	6.131	6.075	117.399950	39.561136	6.178	120.333	4	-0.532	0.400	-0.27146	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.559899	1	6.131	6.075	6.131	6.075	117.399950	39.561136	6.178	120.333	4	-0.532	0.400	-0.27146	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.575500	1	6.131	6.075	6.131	6.075	117.399950	39.561136	6.178	120.333	4	-0.532	0.400	-0.27146	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.591100	1	6.131	6.075	6.131	6.075	117.399950	39.561136	6.178	120.333	4	-0.532	0.400	-0.27146	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.606699	1	6.131	6.075	6.131	6.075	117.399949	39.561138	6.164	120.314	4	-0.533	0.409	-0.00686	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.622299	1	6.131	6.075	6.131	6.075	117.399949	39.561138	6.164	120.314	4	-0.533	0.409	-0.00686	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.637900	1	6.131	6.075	6.131	6.075	117.399949	39.561138	6.164	120.314	4	-0.533	0.409	-0.00686	9.00000	0.000000	0.000000
20180902_23:54:11	1535903651.653499	1	6.131	6.075	6.131	6.075	117.399949	39.561138	6.164	120.314	4	-0.533	0.409	-0.00686	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.669100	1	6.131	6.075	6.131	6.075	117.399948	39.561139	6.148	120.294	4	-0.524	0.414	-0.00980	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.684699	1	6.131	6.075	6.075	6.075	117.399948	39.561139	6.148	120.294	4	-0.524	0.414	-0.00980	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.700300	1	6.131	6.075	6.075	6.075	117.399948	39.561139	6.148	120.294	4	-0.524	0.414	-0.00980	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.715899	1	6.131	6.075	6.075	6.075	117.399948	39.561139	6.148	120.294	4	-0.524	0.414	-0.00980	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.731499	1	6.131	6.075	6.075	6.075	117.399948	39.561139	6.137	120.281	4	-0.511	0.408	-0.16954	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.747099	1	6.131	6.075	6.075	6.075	117.399948	39.561139	6.137	120.281	4	-0.511	0.408	-0.16954	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.762700	1	6.131	6.075	6.075	6.075	117.399948	39.561139	6.137	120.281	4	-0.511	0.408	-0.16954	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.778299	1	6.075	6.075	6.075	6.075	117.399948	39.561139	6.137	120.281	4	-0.511	0.408	-0.16954	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.793900	1	6.075	6.075	6.075	6.075	117.399947	39.561140	6.134	120.268	4	-0.499	0.398	-0.17934	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.809500	1	6.075	6.075	6.075	6.075	117.399947	39.561140	6.134	120.268	4	-0.499	0.398	-0.17934	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.825099	1	6.075	6.075	6.075	6.075	117.399947	39.561140	6.134	120.268	4	-0.499	0.398	-0.17934	10.00000	0.000000	0.000000
20180902_23:54:11	1535903651.840699	1	6.075	6.075	6.075	6.075	117.399947	39.561140	6.134	120.268	4	-0.499	0.398	-0.17934	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.856300	1	6.075	6.075	6.075	6.075	117.399947	39.561141	6.131	120.253	4	-0.495	0.383	-0.02548	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.871899	1	6.075	6.019	6.075	6.075	117.399947	39.561141	6.131	120.253	4	-0.495	0.383	-0.02548	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.887500	1	6.075	6.019	6.075	6.075	117.399947	39.561141	6.131	120.253	4	-0.495	0.383	-0.02548	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.903099	1	6.075	6.019	6.075	6.019	117.399947	39.561141	6.131	120.253	4	-0.495	0.383	-0.02548	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.918700	1	6.075	6.019	6.075	6.019	117.399946	39.561142	6.124	120.235	4	-0.501	0.368	0.06370	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.934299	1	6.075	6.019	6.075	6.019	117.399946	39.561142	6.124	120.235	4	-0.501	0.368	0.06370	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.949899	1	6.075	6.019	6.075	6.019	117.399946	39.561142	6.124	120.235	4	-0.501	0.368	0.06370	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.965499	1	6.019	6.019	6.075	6.019	117.399946	39.561142	6.124	120.235	4	-0.501	0.368	0.06370	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.981100	1	6.019	6.019	6.075	6.019	117.399946	39.561143	6.114	120.214	4	-0.516	0.357	-0.13034	11.00000	0.000000	0.000000
20180902_23:54:11	1535903651.996699	1	6.075	5.963	6.075	6.019	117.399946	39.561143	6.114	120.214	4	-0.516	0.357	-0.13034	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.012300	1	6.075	5.963	6.075	6.019	117.399946	39.561143	6.114	120.214	4	-0.516	0.357	-0.13034	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.027900	1	6.019	5.963	6.075	5.963	117.399946	39.561143	6.114	120.214	4	-0.516	0.357	-0.13034	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.043499	1	6.019	5.963	6.075	5.963	117.399945	39.561143	6.104	120.192	4	-0.535	0.356	-0.42728	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.059099	1	6.019	6.019	6.019	5.963	117.399945	39.561143	6.104	120.192	4	-0.535	0.356	-0.42728	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.074699	1	6.019	6.019	6.019	5.963	117.399945	39.561143	6.104	120.192	4	-0.535	0.356	-0.42728	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.090299	1	6.019	6.019	6.019	5.963	117.399945	39.561143	6.104	120.192	4	-0.535	0.356	-0.42728	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.105900	1	6.019	6.019	6.019	5.963	117.399945	39.561143	6.104	120.192	4	-0.535	0.356	-0.42728	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.121499	1	6.019	6.019	6.019	5.963	117.399944	39.561144	6.089	120.170	4	-0.544	0.359	-0.33320	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.137100	1	6.075	6.019	5.963	5.963	117.399944	39.561144	6.089	120.170	4	-0.544	0.359	-0.33320	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.152699	1	6.075	6.019	5.963	5.963	117.399944	39.561144	6.089	120.170	4	-0.544	0.359	-0.33320	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.168299	1	6.019	5.963	6.019	5.963	117.399944	39.561145	6.069	120.150	4	-0.541	0.366	-0.34888	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.183899	1	6.019	5.963	6.019	5.963	117.399944	39.561145	6.069	120.150	4	-0.541	0.366	-0.34888	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.199500	1	6.075	5.963	6.019	5.963	117.399944	39.561145	6.069	120.150	4	-0.541	0.366	-0.34888	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.215099	1	6.075	5.963	6.019	5.963	117.399944	39.561145	6.069	120.150	4	-0.541	0.366	-0.34888	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.230700	1	6.019	5.963	5.963	5.963	117.399943	39.561146	6.045	120.123	4	-0.532	0.377	-0.08624	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.246300	1	6.019	5.963	5.963	5.963	117.399943	39.561146	6.045	120.123	4	-0.532	0.377	-0.08624	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.261899	1	6.019	5.963	5.963	5.963	117.399943	39.561146	6.045	120.123	4	-0.532	0.377	-0.08624	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.277499	1	6.019	5.963	5.963	5.963	117.399943	39.561146	6.045	120.123	4	-0.532	0.377	-0.08624	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.293099	1	6.019	5.963	5.963	5.963	117.399942	39.561147	6.039	120.102	4	-0.527	0.373	0.01666	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.308699	1	6.019	5.963	5.963	5.963	117.399942	39.561147	6.039	120.102	4	-0.527	0.373	0.01666	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.324300	1	6.019	5.963	5.963	5.963	117.399942	39.561147	6.039	120.102	4	-0.527	0.373	0.01666	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.339899	1	6.019	5.963	5.963	5.963	117.399942	39.561147	6.039	120.102	4	-0.527	0.373	0.01666	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.355500	1	6.019	5.963	5.963	5.906	117.399942	39.561148	6.031	120.081	4	-0.524	0.368	-0.27342	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.371099	1	6.019	5.963	5.963	5.906	117.399942	39.561148	6.031	120.081	4	-0.524	0.368	-0.27342	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.386699	1	6.019	5.906	5.963	5.963	117.399942	39.561148	6.031	120.081	4	-0.524	0.368	-0.27342	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.402299	1	6.019	5.906	5.963	5.963	117.399942	39.561148	6.031	120.081	4	-0.524	0.368	-0.27342	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.417900	1	6.019	5.963	5.963	5.963	117.399941	39.561148	6.029	120.059	4	-0.522	0.367	-0.11760	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.433499	1	6.019	5.963	5.963	5.963	117.399941	39.561148	6.029	120.059	4	-0.522	0.367	-0.11760	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.449100	1	6.019	5.963	5.963	5.963	117.399941	39.561148	6.029	120.059	4	-0.522	0.367	-0.11760	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.464700	1	6.019	5.963	5.963	5.963	117.399941	39.561148	6.029	120.059	4	-0.522	0.367	-0.11760	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.480299	1	6.019	5.906	5.963	5.963	117.399941	39.561149	6.029	120.037	4	-0.515	0.364	0.11172	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.495899	1	6.019	5.906	5.963	5.963	117.399941	39.561149	6.029	120.037	4	-0.515	0.364	0.11172	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.511499	1	6.019	5.906	5.963	5.963	117.399941	39.561149	6.029	120.037	4	-0.515	0.364	0.11172	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.527099	1	6.019	5.906	5.963	5.963	117.399941	39.561149	6.029	120.037	4	-0.515	0.364	0.11172	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.542700	1	6.019	5.906	5.963	5.963	117.399940	39.561150	6.028	120.017	4	-0.505	0.364	0.08330	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.558299	1	6.019	5.906	5.963	5.963	117.399940	39.561150	6.028	120.017	4	-0.505	0.364	0.08330	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.573900	1	6.019	5.906	5.963	5.963	117.399940	39.561150	6.028	120.017	4	-0.505	0.364	0.08330	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.589499	1	6.019	5.906	5.963	5.963	117.399940	39.561150	6.028	120.017	4	-0.505	0.364	0.08330	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.605099	1	6.019	5.963	5.963	5.963	117.399939	39.561151	6.030	119.996	4	-0.498	0.361	0.02744	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.620699	1	6.019	5.963	5.963	5.963	117.399939	39.561151	6.030	119.996	4	-0.498	0.361	0.02744	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.636300	1	6.019	5.963	5.963	5.906	117.399939	39.561151	6.030	119.996	4	-0.498	0.361	0.02744	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.651899	1	6.019	5.963	5.963	5.906	117.399939	39.561151	6.030	119.996	4	-0.498	0.361	0.02744	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.667500	1	6.019	5.963	5.963	5.963	117.399939	39.561152	6.054	119.967	4	-0.499	0.353	-0.09310	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.683100	1	6.019	5.963	5.963	5.963	117.399939	39.561152	6.054	119.967	4	-0.499	0.353	-0.09310	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.698699	1	6.019	5.963	5.963	5.963	117.399939	39.561152	6.054	119.967	4	-0.499	0.353	-0.09310	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.714299	1	6.019	5.963	5.963	5.963	117.399939	39.561152	6.054	119.967	4	-0.499	0.353	-0.09310	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.729899	1	6.019	5.963	6.019	5.963	117.399938	39.561152	6.066	119.945	4	-0.503	0.350	-0.15778	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.745499	1	6.019	5.963	6.019	5.963	117.399938	39.561152	6.066	119.945	4	-0.503	0.350	-0.15778	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.761100	1	6.019	5.963	6.019	5.963	117.399938	39.561152	6.066	119.945	4	-0.503	0.350	-0.15778	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.776699	1	6.019	5.963	6.019	5.963	117.399938	39.561152	6.066	119.945	4	-0.503	0.350	-0.15778	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.792300	1	6.019	5.963	6.019	5.963	117.399937	39.561153	6.078	119.923	4	-0.509	0.349	0.01176	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.807899	1	6.019	5.963	6.019	5.963	117.399937	39.561153	6.078	119.923	4	-0.509	0.349	0.01176	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.823499	1	6.019	5.963	6.075	5.963	117.399937	39.561153	6.078	119.923	4	-0.509	0.349	0.01176	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.839099	1	6.019	5.963	6.075	5.963	117.399937	39.561153	6.078	119.923	4	-0.509	0.349	0.01176	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.854700	1	6.075	5.963	6.075	6.019	117.399937	39.561154	6.097	119.903	4	-0.509	0.347	-0.18914	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.870299	1	6.075	5.963	6.075	6.019	117.399937	39.561154	6.097	119.903	4	-0.509	0.347	-0.18914	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.885900	1	6.075	6.019	6.075	6.019	117.399937	39.561154	6.097	119.903	4	-0.509	0.347	-0.18914	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.901500	1	6.075	6.019	6.075	6.019	117.399937	39.561154	6.097	119.903	4	-0.509	0.347	-0.18914	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.917099	1	6.075	6.019	6.075	6.075	117.399936	39.561155	6.112	119.883	4	-0.505	0.345	0.14406	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.932699	1	6.075	6.019	6.075	6.075	117.399936	39.561155	6.112	119.883	4	-0.505	0.345	0.14406	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.948299	1	6.075	6.019	6.075	6.075	117.399936	39.561155	6.112	119.883	4	-0.505	0.345	0.14406	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.963899	1	6.075	6.019	6.075	6.075	117.399936	39.561155	6.112	119.883	4	-0.505	0.345	0.14406	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.979500	1	6.075	6.019	6.075	6.075	117.399936	39.561156	6.137	119.865	4	-0.505	0.348	0.10584	11.00000	0.000000	0.000000
20180902_23:54:12	1535903652.995099	1	6.075	6.019	6.075	6.075	117.399936	39.561156	6.137	119.865	4	-0.505	0.348	0.10584	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.010700	1	6.075	6.075	6.075	6.075	117.399936	39.561156	6.137	119.865	4	-0.505	0.348	0.10584	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.026299	1	6.075	6.075	6.075	6.075	117.399936	39.561156	6.137	119.865	4	-0.505	0.348	0.10584	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.041899	1	6.075	6.075	6.131	6.075	117.399935	39.561157	6.158	119.846	4	-0.508	0.353	0.10780	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.057499	1	6.075	6.075	6.131	6.075	117.399935	39.561157	6.158	119.846	4	-0.508	0.353	0.10780	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.073100	1	6.131	6.075	6.131	6.075	117.399935	39.561157	6.158	119.846	4	-0.508	0.353	0.10780	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.088699	1	6.131	6.075	6.131	6.075	117.399935	39.561157	6.158	119.846	4	-0.508	0.353	0.10780	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.104300	1	6.131	6.075	6.131	6.075	117.399935	39.561157	6.182	119.824	4	-0.509	0.353	0.17836	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.119899	1	6.131	6.075	6.131	6.075	117.399935	39.561157	6.182	119.824	4	-0.509	0.353	0.17836	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.135499	1	6.131	6.075	6.131	6.075	117.399935	39.561157	6.182	119.824	4	-0.509	0.353	0.17836	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.151099	1	6.131	6.075	6.131	6.075	117.399935	39.561157	6.182	119.824	4	-0.509	0.353	0.17836	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.166699	1	6.131	6.075	6.131	6.131	117.399934	39.561158	6.205	119.800	4	-0.508	0.352	0.15778	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.182299	1	6.131	6.075	6.131	6.131	117.399934	39.561158	6.205	119.800	4	-0.508	0.352	0.15778	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.197900	1	6.131	6.131	6.131	6.131	117.399934	39.561158	6.205	119.800	4	-0.508	0.352	0.15778	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.213499	1	6.131	6.131	6.131	6.131	117.399934	39.561158	6.205	119.800	4	-0.508	0.352	0.15778	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.229100	1	6.131	6.131	6.131	6.131	117.399933	39.561159	6.222	119.766	4	-0.509	0.347	0.08134	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.244699	1	6.131	6.131	6.131	6.131	117.399933	39.561159	6.222	119.766	4	-0.509	0.347	0.08134	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.260299	1	6.131	6.131	6.188	6.131	117.399933	39.561159	6.222	119.766	4	-0.509	0.347	0.08134	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.275899	1	6.131	6.131	6.188	6.131	117.399933	39.561159	6.222	119.766	4	-0.509	0.347	0.08134	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.291500	1	6.131	6.131	6.131	6.131	117.399933	39.561160	6.230	119.743	4	-0.509	0.345	-0.02156	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.307099	1	6.131	6.131	6.131	6.131	117.399933	39.561160	6.230	119.743	4	-0.509	0.345	-0.02156	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.322700	1	6.188	6.131	6.188	6.131	117.399933	39.561160	6.230	119.743	4	-0.509	0.345	-0.02156	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.338299	1	6.188	6.131	6.188	6.131	117.399933	39.561160	6.230	119.743	4	-0.509	0.345	-0.02156	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.353899	1	6.188	6.131	6.131	6.131	117.399932	39.561161	6.228	119.721	4	-0.514	0.343	-0.03430	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.369499	1	6.188	6.131	6.131	6.131	117.399932	39.561161	6.228	119.721	4	-0.514	0.343	-0.03430	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.385099	1	6.131	6.131	6.188	6.131	117.399932	39.561161	6.228	119.721	4	-0.514	0.343	-0.03430	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.400699	1	6.131	6.131	6.188	6.131	117.399932	39.561161	6.228	119.721	4	-0.514	0.343	-0.03430	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.416300	1	6.131	6.131	6.131	6.075	117.399931	39.561162	6.226	119.698	4	-0.525	0.345	-0.27244	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.431899	1	6.131	6.131	6.131	6.075	117.399931	39.561162	6.226	119.698	4	-0.525	0.345	-0.27244	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.447500	1	6.188	6.131	6.131	6.131	117.399931	39.561162	6.226	119.698	4	-0.525	0.345	-0.27244	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.463099	1	6.188	6.131	6.131	6.131	117.399931	39.561162	6.226	119.698	4	-0.525	0.345	-0.27244	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.478699	1	6.131	6.131	6.131	6.075	117.399931	39.561163	6.216	119.674	4	-0.538	0.348	-0.25186	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.494299	1	6.131	6.131	6.131	6.075	117.399931	39.561163	6.216	119.674	4	-0.538	0.348	-0.25186	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.509900	1	6.131	6.131	6.131	6.131	117.399931	39.561163	6.216	119.674	4	-0.538	0.348	-0.25186	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.525499	1	6.131	6.131	6.131	6.131	117.399931	39.561163	6.216	119.674	4	-0.538	0.348	-0.25186	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.541100	1	6.131	6.131	6.131	6.075	117.399930	39.561163	6.203	119.649	4	-0.544	0.352	-0.08330	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.556699	1	6.131	6.131	6.131	6.075	117.399930	39.561163	6.203	119.649	4	-0.544	0.352	-0.08330	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.572299	1	6.188	6.131	6.131	6.075	117.399930	39.561163	6.203	119.649	4	-0.544	0.352	-0.08330	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.587899	1	6.188	6.131	6.131	6.075	117.399930	39.561163	6.203	119.649	4	-0.544	0.352	-0.08330	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.603499	1	6.188	6.131	6.131	6.075	117.399930	39.561164	6.182	119.625	4	-0.541	0.357	-0.04214	11.00000	0.000000	0.000000
20180902_23:54:13	1535903653.619099	1	6.188	6.131	6.131	6.075	117.399930	39.561164	6.182	119.625	4	-0.541	0.357	-0.04214	11.00000	0.000000	0.000000
