日期	时间	模式	左前	右前	左后	右后	经度	纬度	速度	航向	差分	俯仰角	侧倾角	纵向加速度	实际转向角	转向角命令	转向角速度命令
20180902_23:13:51	1535901231.904684	1	11.194	11.138	11.081	11.081	117.382926	39.554561	11.180	13.436	3	-0.054	-0.558	0.17150	3.00000	0.000000	0.000000
20180902_23:13:51	1535901231.920284	1	11.194	11.138	11.081	11.081	117.382926	39.554561	11.180	13.436	3	-0.054	-0.558	0.17150	3.00000	0.000000	0.000000
20180902_23:13:51	1535901231.935884	1	11.194	11.081	11.081	11.081	117.382926	39.554561	11.180	13.436	3	-0.054	-0.558	0.17150	3.00000	0.000000	0.000000
20180902_23:13:51	1535901231.951484	1	11.194	11.081	11.081	11.081	117.382928	39.554561	11.191	13.423	3	-0.060	-0.566	-0.08330	3.00000	0.000000	0.000000
20180902_23:13:51	1535901231.967084	1	11.194	11.081	11.081	11.081	117.382928	39.554561	11.191	13.423	3	-0.060	-0.566	-0.08330	3.00000	0.000000	0.000000
20180902_23:13:51	1535901231.982684	1	11.194	11.081	11.081	11.081	117.382928	39.554561	11.191	13.423	3	-0.060	-0.566	-0.08330	3.00000	0.000000	0.000000
20180902_23:13:51	1535901231.998284	1	11.194	11.081	11.081	11.081	117.382928	39.554561	11.191	13.423	3	-0.060	-0.566	-0.08330	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.013884	1	11.194	11.081	11.081	11.081	117.382931	39.554561	11.217	13.414	3	-0.052	-0.568	-0.38318	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.029484	1	11.194	11.081	11.081	11.081	117.382931	39.554561	11.217	13.414	3	-0.052	-0.568	-0.38318	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.045084	1	11.194	11.138	11.138	11.138	117.382931	39.554561	11.217	13.414	3	-0.052	-0.568	-0.38318	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.060684	1	11.194	11.138	11.138	11.138	117.382931	39.554561	11.217	13.414	3	-0.052	-0.568	-0.38318	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.076284	1	11.194	11.138	11.138	11.138	117.382933	39.554562	11.231	13.415	3	-0.050	-0.562	0.06664	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.091884	1	11.194	11.138	11.138	11.138	117.382933	39.554562	11.231	13.415	3	-0.050	-0.562	0.06664	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.107484	1	11.194	11.138	11.194	11.081	117.382933	39.554562	11.231	13.415	3	-0.050	-0.562	0.06664	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.123084	1	11.194	11.138	11.194	11.081	117.382933	39.554562	11.231	13.415	3	-0.050	-0.562	0.06664	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.138684	1	11.194	11.138	11.194	11.081	117.382935	39.554562	11.242	13.417	3	-0.053	-0.553	0.13132	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.154284	1	11.194	11.081	11.194	11.081	117.382935	39.554562	11.242	13.417	3	-0.053	-0.553	0.13132	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.169884	1	11.194	11.081	11.194	11.081	117.382935	39.554562	11.242	13.417	3	-0.053	-0.553	0.13132	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.185484	1	11.194	11.081	11.194	11.081	117.382935	39.554562	11.242	13.417	3	-0.053	-0.553	0.13132	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.201084	1	11.194	11.081	11.194	11.081	117.382937	39.554562	11.260	13.415	3	-0.069	-0.532	0.02548	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.216684	1	11.194	11.138	11.194	11.138	117.382937	39.554562	11.260	13.415	3	-0.069	-0.532	0.02548	3.00000	0.000000	0.000000
20180902_23:13:52	1535901232.232284	1	11.194	11.138	11.194	11.138	117.382937	39.554562	11.260	13.415	3	-0.069	-0.532	0.02548	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.247884	1	11.194	11.138	11.194	11.138	117.382937	39.554562	11.260	13.415	3	-0.069	-0.532	0.02548	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.263484	1	11.194	11.138	11.194	11.138	117.382940	39.554563	11.277	13.406	3	-0.092	-0.533	-0.12446	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.279084	1	11.194	11.138	11.194	11.138	117.382940	39.554563	11.277	13.406	3	-0.092	-0.533	-0.12446	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.294684	1	11.194	11.138	11.194	11.138	117.382940	39.554563	11.277	13.406	3	-0.092	-0.533	-0.12446	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.310284	1	11.194	11.138	11.194	11.138	117.382940	39.554563	11.277	13.406	3	-0.092	-0.533	-0.12446	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.325884	1	11.194	11.250	11.138	11.194	117.382942	39.554563	11.295	13.397	3	-0.109	-0.563	-0.16170	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.341484	1	11.194	11.250	11.138	11.194	117.382942	39.554563	11.295	13.397	3	-0.109	-0.563	-0.16170	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.357084	1	11.194	11.250	11.138	11.194	117.382942	39.554563	11.295	13.397	3	-0.109	-0.563	-0.16170	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.372684	1	11.250	11.250	11.194	11.194	117.382942	39.554563	11.295	13.397	3	-0.109	-0.563	-0.16170	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.388284	1	11.250	11.250	11.194	11.194	117.382944	39.554563	11.300	13.391	3	-0.108	-0.590	0.03724	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.403884	1	11.250	11.250	11.194	11.194	117.382944	39.554563	11.300	13.391	3	-0.108	-0.590	0.03724	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.419484	1	11.250	11.250	11.194	11.194	117.382944	39.554563	11.300	13.391	3	-0.108	-0.590	0.03724	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.435084	1	11.194	11.194	11.194	11.250	117.382944	39.554563	11.300	13.391	3	-0.108	-0.590	0.03724	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.450684	1	11.194	11.194	11.194	11.250	117.382946	39.554564	11.336	13.389	3	-0.096	-0.601	0.07350	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.466284	1	11.194	11.194	11.194	11.250	117.382946	39.554564	11.336	13.389	3	-0.096	-0.601	0.07350	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.481884	1	11.250	11.194	11.194	11.250	117.382946	39.554564	11.336	13.389	3	-0.096	-0.601	0.07350	4.00000	0.000000	0.000000
20180902_23:13:52	1535901232.497484	1	11.250	11.194	11.194	11.250	117.382949	39.554564	11.350	13.389	3	-0.098	-0.618	0.17150	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.513084	1	11.250	11.194	11.194	11.250	117.382949	39.554564	11.350	13.389	3	-0.098	-0.618	0.17150	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.528684	1	11.250	11.194	11.194	11.250	117.382949	39.554564	11.350	13.389	3	-0.098	-0.618	0.17150	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.544284	1	11.250	11.250	11.194	11.194	117.382949	39.554564	11.350	13.389	3	-0.098	-0.618	0.17150	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.559884	1	11.250	11.250	11.194	11.194	117.382949	39.554564	11.350	13.389	3	-0.098	-0.618	0.17150	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.575484	1	11.250	11.250	11.194	11.194	117.382952	39.554564	11.357	13.375	3	-0.120	-0.621	-0.04704	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.591084	1	11.306	11.250	11.194	11.194	117.382952	39.554564	11.357	13.375	3	-0.120	-0.621	-0.04704	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.606684	1	11.306	11.250	11.194	11.194	117.382952	39.554564	11.357	13.375	3	-0.120	-0.621	-0.04704	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.622284	1	11.306	11.250	11.194	11.194	117.382952	39.554564	11.357	13.375	3	-0.120	-0.621	-0.04704	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.637884	1	11.306	11.250	11.194	11.194	117.382954	39.554564	11.360	13.354	3	-0.134	-0.623	-0.11662	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.653484	1	11.306	11.250	11.250	11.250	117.382954	39.554564	11.360	13.354	3	-0.134	-0.623	-0.11662	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.669084	1	11.306	11.250	11.250	11.250	117.382954	39.554564	11.360	13.354	3	-0.134	-0.623	-0.11662	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.684684	1	11.306	11.250	11.250	11.250	117.382954	39.554564	11.360	13.354	3	-0.134	-0.623	-0.11662	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.700284	1	11.306	11.250	11.250	11.250	117.382956	39.554565	11.366	13.327	3	-0.136	-0.614	0.17738	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.715884	1	11.363	11.250	11.250	11.250	117.382956	39.554565	11.366	13.327	3	-0.136	-0.614	0.17738	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.731484	1	11.363	11.250	11.250	11.250	117.382956	39.554565	11.366	13.327	3	-0.136	-0.614	0.17738	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.747084	1	11.363	11.250	11.250	11.250	117.382956	39.554565	11.366	13.327	3	-0.136	-0.614	0.17738	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.762684	1	11.419	11.194	11.306	11.250	117.382958	39.554565	11.379	13.304	3	-0.135	-0.608	0.15582	7.00000	0.000000	0.000000
20180902_23:13:52	1535901232.778284	1	11.419	11.194	11.306	11.250	117.382958	39.554565	11.379	13.304	3	-0.135	-0.608	0.15582	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.793884	1	11.419	11.194	11.306	11.250	117.382958	39.554565	11.379	13.304	3	-0.135	-0.608	0.15582	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.809484	1	11.306	11.250	11.306	11.250	117.382960	39.554565	11.385	13.281	3	-0.140	-0.605	0.08232	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.825084	1	11.306	11.250	11.306	11.250	117.382960	39.554565	11.385	13.281	3	-0.140	-0.605	0.08232	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.840684	1	11.306	11.250	11.306	11.250	117.382960	39.554565	11.385	13.281	3	-0.140	-0.605	0.08232	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.856284	1	11.306	11.250	11.306	11.250	117.382960	39.554565	11.385	13.281	3	-0.140	-0.605	0.08232	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.871884	1	11.419	11.306	11.306	11.250	117.382960	39.554565	11.385	13.281	3	-0.140	-0.605	0.08232	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.887484	1	11.419	11.306	11.306	11.250	117.382963	39.554566	11.399	13.253	3	-0.147	-0.599	-0.02254	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.903084	1	11.419	11.306	11.306	11.250	117.382963	39.554566	11.399	13.253	3	-0.147	-0.599	-0.02254	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.918684	1	11.419	11.306	11.306	11.250	117.382963	39.554566	11.399	13.253	3	-0.147	-0.599	-0.02254	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.934284	1	11.363	11.250	11.363	11.250	117.382963	39.554566	11.399	13.253	3	-0.147	-0.599	-0.02254	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.949884	1	11.363	11.250	11.363	11.250	117.382965	39.554566	11.418	13.213	3	-0.145	-0.590	-0.21756	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.965484	1	11.363	11.250	11.363	11.250	117.382965	39.554566	11.418	13.213	3	-0.145	-0.590	-0.21756	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.981084	1	11.363	11.250	11.363	11.250	117.382965	39.554566	11.418	13.213	3	-0.145	-0.590	-0.21756	11.00000	0.000000	0.000000
20180902_23:13:52	1535901232.996684	1	11.363	11.250	11.363	11.250	117.382965	39.554566	11.418	13.213	3	-0.145	-0.590	-0.21756	11.00000	0.000000	0.000000
20180902_23:13:53	1535901233.012284	1	11.363	11.250	11.363	11.250	117.382967	39.554566	11.434	13.163	3	-0.139	-0.585	-0.14994	11.00000	0.000000	0.000000
20180902_23:13:53	1535901233.027884	1	11.419	11.306	11.419	11.250	117.382967	39.554566	11.434	13.163	3	-0.139	-0.585	-0.14994	11.00000	0.000000	0.000000
20180902_23:13:53	1535901233.043484	1	11.419	11.306	11.419	11.250	117.382967	39.554566	11.434	13.163	3	-0.139	-0.585	-0.14994	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.059084	1	11.419	11.306	11.419	11.250	117.382967	39.554566	11.434	13.163	3	-0.139	-0.585	-0.14994	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.074684	1	11.419	11.306	11.419	11.250	117.382970	39.554567	11.453	13.086	3	-0.120	-0.549	0.15974	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.090284	1	11.419	11.306	11.419	11.250	117.382970	39.554567	11.453	13.086	3	-0.120	-0.549	0.15974	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.105884	1	11.419	11.306	11.419	11.250	117.382970	39.554567	11.453	13.086	3	-0.120	-0.549	0.15974	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.121484	1	11.419	11.306	11.419	11.250	117.382970	39.554567	11.453	13.086	3	-0.120	-0.549	0.15974	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.137084	1	11.419	11.306	11.419	11.250	117.382972	39.554567	11.466	13.024	3	-0.119	-0.532	0.19110	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.152684	1	11.419	11.250	11.363	11.306	117.382972	39.554567	11.466	13.024	3	-0.119	-0.532	0.19110	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.168284	1	11.419	11.250	11.363	11.306	117.382972	39.554567	11.466	13.024	3	-0.119	-0.532	0.19110	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.183884	1	11.419	11.250	11.363	11.306	117.382972	39.554567	11.466	13.024	3	-0.119	-0.532	0.19110	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.199484	1	11.419	11.363	11.363	11.306	117.382974	39.554567	11.477	12.962	3	-0.113	-0.533	-0.00392	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.215084	1	11.419	11.363	11.363	11.306	117.382974	39.554567	11.477	12.962	3	-0.113	-0.533	-0.00392	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.230684	1	11.419	11.363	11.363	11.306	117.382974	39.554567	11.477	12.962	3	-0.113	-0.533	-0.00392	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.246284	1	11.419	11.363	11.363	11.306	117.382974	39.554567	11.477	12.962	3	-0.113	-0.533	-0.00392	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.261884	1	11.475	11.363	11.419	11.363	117.382976	39.554568	11.488	12.911	3	-0.095	-0.545	-0.03528	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.277484	1	11.475	11.363	11.419	11.363	117.382976	39.554568	11.488	12.911	3	-0.095	-0.545	-0.03528	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.293084	1	11.475	11.363	11.419	11.363	117.382976	39.554568	11.488	12.911	3	-0.095	-0.545	-0.03528	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.308684	1	11.475	11.363	11.419	11.363	117.382979	39.554568	11.510	12.863	3	-0.079	-0.554	0.22442	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.324284	1	11.475	11.363	11.419	11.363	117.382979	39.554568	11.510	12.863	3	-0.079	-0.554	0.22442	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.339884	1	11.475	11.363	11.419	11.363	117.382979	39.554568	11.510	12.863	3	-0.079	-0.554	0.22442	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.355484	1	11.475	11.363	11.419	11.363	117.382979	39.554568	11.510	12.863	3	-0.079	-0.554	0.22442	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.371084	1	11.531	11.419	11.419	11.363	117.382979	39.554568	11.510	12.863	3	-0.079	-0.554	0.22442	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.386684	1	11.531	11.419	11.419	11.363	117.382981	39.554568	11.511	12.814	3	-0.071	-0.551	0.43512	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.402284	1	11.531	11.419	11.419	11.363	117.382981	39.554568	11.511	12.814	3	-0.071	-0.551	0.43512	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.417884	1	11.531	11.363	11.475	11.306	117.382981	39.554568	11.511	12.814	3	-0.071	-0.551	0.43512	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.433484	1	11.531	11.363	11.475	11.306	117.382981	39.554568	11.511	12.814	3	-0.071	-0.551	0.43512	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.449084	1	11.531	11.363	11.475	11.306	117.382983	39.554569	11.537	12.761	3	-0.068	-0.548	0.29890	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.464684	1	11.531	11.363	11.475	11.306	117.382983	39.554569	11.537	12.761	3	-0.068	-0.548	0.29890	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.480284	1	11.531	11.419	11.475	11.363	117.382983	39.554569	11.537	12.761	3	-0.068	-0.548	0.29890	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.495884	1	11.531	11.419	11.475	11.363	117.382983	39.554569	11.537	12.761	3	-0.068	-0.548	0.29890	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.511484	1	11.531	11.419	11.475	11.363	117.382986	39.554569	11.549	12.701	3	-0.068	-0.536	0.38220	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.527084	1	11.531	11.363	11.475	11.363	117.382986	39.554569	11.549	12.701	3	-0.068	-0.536	0.38220	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.542684	1	11.531	11.363	11.475	11.363	117.382986	39.554569	11.549	12.701	3	-0.068	-0.536	0.38220	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.558284	1	11.531	11.363	11.475	11.363	117.382986	39.554569	11.549	12.701	3	-0.068	-0.536	0.38220	15.00000	0.000000	0.000000
20180902_23:13:53	1535901233.573884	1	11.531	11.363	11.475	11.363	117.382989	39.554569	11.580	12.616	3	-0.082	-0.517	0.02548	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.589484	1	11.531	11.363	11.475	11.419	117.382989	39.554569	11.580	12.616	3	-0.082	-0.517	0.02548	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.605084	1	11.531	11.363	11.475	11.419	117.382989	39.554569	11.580	12.616	3	-0.082	-0.517	0.02548	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.620684	1	11.531	11.363	11.475	11.419	117.382989	39.554569	11.580	12.616	3	-0.082	-0.517	0.02548	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.636284	1	11.531	11.363	11.531	11.363	117.382991	39.554569	11.586	12.578	3	-0.097	-0.515	0.05488	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.651884	1	11.531	11.363	11.531	11.363	117.382991	39.554569	11.586	12.578	3	-0.097	-0.515	0.05488	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.667484	1	11.531	11.363	11.531	11.363	117.382991	39.554569	11.586	12.578	3	-0.097	-0.515	0.05488	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.683084	1	11.531	11.363	11.531	11.363	117.382991	39.554569	11.586	12.578	3	-0.097	-0.515	0.05488	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.698684	1	11.531	11.419	11.475	11.419	117.382994	39.554570	11.610	12.514	3	-0.128	-0.507	0.09996	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.714284	1	11.531	11.419	11.475	11.419	117.382994	39.554570	11.610	12.514	3	-0.128	-0.507	0.09996	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.729884	1	11.531	11.419	11.475	11.419	117.382994	39.554570	11.610	12.514	3	-0.128	-0.507	0.09996	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.745484	1	11.531	11.419	11.475	11.419	117.382994	39.554570	11.610	12.514	3	-0.128	-0.507	0.09996	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.761084	1	11.588	11.419	11.531	11.363	117.382996	39.554570	11.625	12.469	3	-0.154	-0.484	0.19110	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.776684	1	11.588	11.419	11.531	11.363	117.382996	39.554570	11.625	12.469	3	-0.154	-0.484	0.19110	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.792284	1	11.588	11.419	11.531	11.363	117.382996	39.554570	11.625	12.469	3	-0.154	-0.484	0.19110	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.807884	1	11.588	11.419	11.531	11.419	117.382996	39.554570	11.625	12.469	3	-0.154	-0.484	0.19110	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.823484	1	11.588	11.419	11.531	11.419	117.382998	39.554570	11.637	12.415	3	-0.176	-0.455	-0.02842	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.839084	1	11.588	11.419	11.531	11.419	117.382998	39.554570	11.637	12.415	3	-0.176	-0.455	-0.02842	14.00000	0.000000	0.000000
20180902_23:13:53	1535901233.854684	1	11.588	11.419	11.531	11.419	117.382998	39.554570	11.637	12.415	3	-0.176	-0.455	-0.02842	13.00000	0.000000	0.000000
20180902_23:13:53	1535901233.870284	1	11.588	11.531	11.531	11.419	117.382998	39.554570	11.637	12.415	3	-0.176	-0.455	-0.02842	12.00000	0.000000	0.000000
20180902_23:13:53	1535901233.885884	1	11.588	11.531	11.531	11.419	117.383000	39.554571	11.648	12.359	3	-0.196	-0.439	-0.15680	12.00000	0.000000	0.000000
20180902_23:13:53	1535901233.901484	1	11.588	11.531	11.531	11.419	117.383000	39.554571	11.648	12.359	3	-0.196	-0.439	-0.15680	12.00000	0.000000	0.000000
20180902_23:13:53	1535901233.917084	1	11.531	11.419	11.531	11.475	117.383000	39.554571	11.648	12.359	3	-0.196	-0.439	-0.15680	12.00000	0.000000	0.000000
20180902_23:13:53	1535901233.932684	1	11.531	11.419	11.531	11.475	117.383000	39.554571	11.648	12.359	3	-0.196	-0.439	-0.15680	12.00000	0.000000	0.000000
20180902_23:13:53	1535901233.948284	1	11.531	11.419	11.531	11.475	117.383002	39.554571	11.678	12.303	3	-0.208	-0.444	-0.03136	12.00000	0.000000	0.000000
20180902_23:13:53	1535901233.963884	1	11.531	11.419	11.531	11.475	117.383002	39.554571	11.678	12.303	3	-0.208	-0.444	-0.03136	12.00000	0.000000	0.000000
20180902_23:13:53	1535901233.979484	1	11.588	11.419	11.531	11.531	117.383002	39.554571	11.678	12.303	3	-0.208	-0.444	-0.03136	12.00000	0.000000	0.000000
20180902_23:13:53	1535901233.995084	1	11.588	11.419	11.531	11.531	117.383002	39.554571	11.678	12.303	3	-0.208	-0.444	-0.03136	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.010684	1	11.588	11.419	11.531	11.531	117.383005	39.554571	11.695	12.252	3	-0.212	-0.449	-0.04116	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.026284	1	11.588	11.531	11.531	11.531	117.383005	39.554571	11.695	12.252	3	-0.212	-0.449	-0.04116	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.041884	1	11.588	11.531	11.531	11.531	117.383005	39.554571	11.695	12.252	3	-0.212	-0.449	-0.04116	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.057484	1	11.588	11.531	11.531	11.531	117.383005	39.554571	11.695	12.252	3	-0.212	-0.449	-0.04116	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.073084	1	11.588	11.531	11.531	11.531	117.383008	39.554572	11.709	12.181	3	-0.225	-0.433	-0.02548	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.088684	1	11.644	11.531	11.588	11.531	117.383008	39.554572	11.709	12.181	3	-0.225	-0.433	-0.02548	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.104284	1	11.644	11.531	11.588	11.531	117.383008	39.554572	11.709	12.181	3	-0.225	-0.433	-0.02548	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.119884	1	11.644	11.531	11.588	11.531	117.383008	39.554572	11.709	12.181	3	-0.225	-0.433	-0.02548	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.135484	1	11.644	11.531	11.588	11.531	117.383010	39.554572	11.726	12.124	3	-0.259	-0.425	0.31556	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.151084	1	11.644	11.531	11.588	11.531	117.383010	39.554572	11.726	12.124	3	-0.259	-0.425	0.31556	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.166684	1	11.644	11.531	11.588	11.531	117.383010	39.554572	11.726	12.124	3	-0.259	-0.425	0.31556	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.182284	1	11.644	11.531	11.588	11.531	117.383010	39.554572	11.726	12.124	3	-0.259	-0.425	0.31556	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.197884	1	11.700	11.531	11.588	11.531	117.383012	39.554572	11.745	12.063	3	-0.297	-0.415	0.22442	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.213484	1	11.700	11.531	11.588	11.531	117.383012	39.554572	11.745	12.063	3	-0.297	-0.415	0.22442	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.229084	1	11.700	11.531	11.588	11.531	117.383012	39.554572	11.745	12.063	3	-0.297	-0.415	0.22442	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.244684	1	11.756	11.588	11.644	11.588	117.383014	39.554573	11.758	12.006	3	-0.332	-0.403	-0.29792	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.260284	1	11.756	11.588	11.644	11.588	117.383014	39.554573	11.758	12.006	3	-0.332	-0.403	-0.29792	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.275884	1	11.756	11.588	11.644	11.588	117.383014	39.554573	11.758	12.006	3	-0.332	-0.403	-0.29792	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.291484	1	11.756	11.588	11.644	11.588	117.383014	39.554573	11.758	12.006	3	-0.332	-0.403	-0.29792	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.307084	1	11.700	11.531	11.644	11.588	117.383014	39.554573	11.758	12.006	3	-0.332	-0.403	-0.29792	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.322684	1	11.700	11.531	11.644	11.588	117.383017	39.554573	11.779	11.952	3	-0.360	-0.381	-0.00686	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.338284	1	11.700	11.531	11.644	11.588	117.383017	39.554573	11.779	11.952	3	-0.360	-0.381	-0.00686	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.353884	1	11.700	11.531	11.644	11.588	117.383017	39.554573	11.779	11.952	3	-0.360	-0.381	-0.00686	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.369484	1	11.700	11.644	11.644	11.588	117.383019	39.554573	11.793	11.899	3	-0.387	-0.350	0.11074	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.385084	1	11.700	11.644	11.644	11.588	117.383019	39.554573	11.793	11.899	3	-0.387	-0.350	0.11074	12.00000	0.000000	0.000000
20180902_23:13:54	1535901234.400684	1	11.700	11.644	11.644	11.588	117.383019	39.554573	11.793	11.899	3	-0.387	-0.350	0.11074	12.00000	0.000000	0.000000
